year,group,group_label,characteristics_code,cat_id,major,cat_label,item_code,in_cpi_scope,n_cu,dollars,totalexp,share_raw,share_cpi
1996,all_cu,All consumer units,01,10,Utilities,Electricity,ELECTRIC,TRUE,104212,907,33797,2.683670148238009,3.391414896799282
1996,all_cu,All consumer units,01,11,Utilities,Fuel oil and other fuels,OTHRFUEL,TRUE,104212,108,33797,0.31955499008787763,0.40382889620101703
1996,all_cu,All consumer units,01,12,Utilities,Telephone services,PHONE,TRUE,104212,772,33797,2.2842264106281625,2.8866287765480108
1996,all_cu,All consumer units,01,13,Utilities,Water and other public services,WATER,TRUE,104212,268,33797,0.7929697902180667,1.0020939276099312
1996,all_cu,All consumer units,01,14,Household ops,Personal services (childcare proxy),HHPERSRV,TRUE,104212,259,33797,0.7663402077107435,0.9684415195931798
1996,all_cu,All consumer units,01,15,Household ops,Other household expenses,HHOTHXPN,TRUE,104212,263,33797,0.7781755777139983,0.9833981453784026
1996,all_cu,All consumer units,01,16,Household ops,Housekeeping supplies,HKPGSUPP,TRUE,104212,464,33797,1.3729029203775482,1.734968591085851
1996,all_cu,All consumer units,01,17,Household ops,Household furnishings and equipment,HHFURNSH,TRUE,104212,1350,33797,3.99443737609847,5.047861202512713
1996,all_cu,All consumer units,01,18,Apparel,Apparel: men and boys,MENBOYS,TRUE,104212,423,33797,1.2515903778441873,1.5816631767873168
1996,all_cu,All consumer units,01,19,Apparel,Apparel: women and girls,WMNSGRLS,TRUE,104212,718,33797,2.1244489155842237,2.684714328447502
1996,all_cu,All consumer units,01,20,Apparel,Apparel: children under 2,INFANT,TRUE,104212,82,33797,0.2426250850667219,0.3066108285970685
1996,all_cu,All consumer units,01,21,Apparel,Footwear,FOOTWEAR,TRUE,104212,298,33797,0.8817350652424771,1.1142686209991026
1996,all_cu,All consumer units,01,22,Apparel,Other apparel products and services,OTHAPPRL,TRUE,104212,230,33797,0.68053377518714675,0.8600059826503141
1996,all_cu,All consumer units,01,23,Transport,Vehicle purchases (net outlay),VEHPURCH,PARTIAL,104212,2815,33797,8.329141639790514,10.525725396350584
1996,all_cu,All consumer units,01,24,Transport,Gasoline and other fuels,GASFUEL,TRUE,104212,1082,33797,3.2014675858804034,4.045767274902782
1996,all_cu,All consumer units,01,25,Transport,Other vehicle expenses,VEHOTHXP,PARTIAL,104212,2058,33797,6.089297866674557,7.695183966497158
1996,all_cu,All consumer units,01,26,Transport,Public and other transportation,PUBTRANS,TRUE,104212,427,33797,1.263425747847442,1.5966198025725395
1996,all_cu,All consumer units,01,27,Health,Health insurance,HLTHINSR,PARTIAL,104212,827,33797,2.446962748172915,3.092282381094825
1996,all_cu,All consumer units,01,28,Health,Medical services,MEDSERVS,TRUE,104212,543,33797,1.606651477941829,2.0303619503440022
1996,all_cu,All consumer units,01,29,Health,Drugs,DRUGS,TRUE,104212,303,33797,0.8965292777465456,1.1329644032306312
1996,all_cu,All consumer units,01,30,Health,Medical supplies,MEDSUPPL,TRUE,104212,97,33797,0.28700772257892715,0.3626981752916542
1996,all_cu,All consumer units,01,31,Entertainment,Fees and admissions,FEESADM,TRUE,104212,459,33797,1.35810870787348,1.7162728088543224
1996,all_cu,All consumer units,01,32,Entertainment,Audio and visual equipment and services,TVAUDIO,TRUE,104212,561,33797,1.6599106429564754,2.0976667663775053
1996,all_cu,All consumer units,01,33,Entertainment,"Pets, toys, hobbies, and playground equipment",PETSPLAY,TRUE,104212,335,33797,0.9912122377725834,1.252617409512414
1996,all_cu,All consumer units,01,34,Entertainment,"Other entertainment supplies, equipment, services",ENTEROTH,TRUE,104212,479,33797,1.4172855578897536,1.7910559377804367
1996,all_cu,All consumer units,01,35,Personal care,Personal care products and services,PERSCARE,TRUE,104212,513,33797,1.5178862029174187,1.918187256954831
1996,all_cu,All consumer units,01,36,Reading,Reading,READING,TRUE,104212,159,33797,0.47045595762937537,0.5945258749626084
1996,all_cu,All consumer units,01,37,Education,Education,EDUCATN,PARTIAL,104212,524,33797,1.5504334704263691,1.9593179778641938
1996,all_cu,All consumer units,01,38,Tobacco,Tobacco products and smoking supplies,TOBACCO,TRUE,104212,255,33797,0.7545048377074889,0.953484893807957
1996,all_cu,All consumer units,01,39,Miscellaneous,Miscellaneous,MISC,PARTIAL,104212,855,33797,2.529810338195698,3.196978761591385
1996,all_cu,All consumer units,01,40,Out of scope,Cash contributions,CASHCONT,FALSE,104212,940,33797,2.7813119507648607,NA
1996,all_cu,All consumer units,01,41,Out of scope,Personal insurance and pensions,INSPENSN,FALSE,104212,3060,33797,9.054058052489866,NA
1996,families_kids,"Families with children (04 + 09, CU-weighted)",F1,01,Food,Food at home,FOODHOME,TRUE,34370,3815.087983706721,42142.114460285135,9.052910687009007,11.735436407219012
1996,families_kids,"Families with children (04 + 09, CU-weighted)",F1,02,Food,Food away from home,FOODAWAY,TRUE,34370,2246.2423625254582,42142.114460285135,5.330160556234842,6.909574435294424
1996,families_kids,"Families with children (04 + 09, CU-weighted)",F1,03,Alcohol,Alcoholic beverages,ALCBEVG,TRUE,34370,276.6130346232179,42142.114460285135,0.6563814800605198,0.8508780639115633
1996,families_kids,"Families with children (04 + 09, CU-weighted)",F1,04,Housing,Owned dwellings: mortgage interest and charges,OWNMORTG,FALSE,34370,3341.829735234216,42142.114460285135,7.9299052219687916,NA
1996,families_kids,"Families with children (04 + 09, CU-weighted)",F1,05,Housing,Owned dwellings: property taxes,220211,FALSE,34370,1158.227698574338,42142.114460285135,2.7483853466010957,NA
1996,families_kids,"Families with children (04 + 09, CU-weighted)",F1,06,Housing,"Owned dwellings: maintenance, repairs, insurance",OWNEXPEN,PARTIAL,34370,716.6158859470469,42142.114460285135,1.70047444254936,2.2043528730793676
1996,families_kids,"Families with children (04 + 09, CU-weighted)",F1,07,Housing,Rented dwellings,RNTDWELL,TRUE,34370,1749.2594704684318,42142.114460285135,4.1508583346403745,5.380825648865551
1996,families_kids,"Families with children (04 + 09, CU-weighted)",F1,08,Housing,Other lodging,OTHLODGE,TRUE,34370,464.5959266802444,42142.114460285135,1.1024504409195726,1.4291245643335413
1996,families_kids,"Families with children (04 + 09, CU-weighted)",F1,09,Utilities,Natural gas,NATRLGAS,TRUE,34370,346.16782077393077,42142.114460285135,0.8214296439732763,1.064832702225393
1996,families_kids,"Families with children (04 + 09, CU-weighted)",F1,10,Utilities,Electricity,ELECTRIC,TRUE,34370,1105.0900203665988,42142.114460285135,2.6222937185746558,3.39932229968239
1996,families_kids,"Families with children (04 + 09, CU-weighted)",F1,11,Utilities,Fuel oil and other fuels,OTHRFUEL,TRUE,34370,126.68961303462322,42142.114460285135,0.30062471866241053,0.3897047469344282
1996,families_kids,"Families with children (04 + 09, CU-weighted)",F1,12,Utilities,Telephone services,PHONE,TRUE,34370,887.4175152749491,42142.114460285135,2.105773586921592,2.729748792593521
1996,families_kids,"Families with children (04 + 09, CU-weighted)",F1,13,Utilities,Water and other public services,WATER,TRUE,34370,334.1837067209776,42142.114460285135,0.7929922620183509,1.0279688582024178
1996,families_kids,"Families with children (04 + 09, CU-weighted)",F1,14,Household ops,Personal services (childcare proxy),HHPERSRV,TRUE,34370,570.9010183299389,42142.114460285135,1.3547042563988048,1.756125317172399
1996,families_kids,"Families with children (04 + 09, CU-weighted)",F1,15,Household ops,Other household expenses,HHOTHXPN,TRUE,34370,260.47698574338085,42142.114460285135,0.6180918757383549,0.8012426226578284
1996,families_kids,"Families with children (04 + 09, CU-weighted)",F1,16,Household ops,Housekeeping supplies,HKPGSUPP,TRUE,34370,597.0476578411406,42142.114460285135,1.4167482232145712,1.8365539276151026
1996,families_kids,"Families with children (04 + 09, CU-weighted)",F1,17,Household ops,Household furnishings and equipment,HHFURNSH,TRUE,34370,1583.7930753564156,42142.114460285135,3.758219291177208,4.871841225528039
1996,families_kids,"Families with children (04 + 09, CU-weighted)",F1,18,Apparel,Apparel: men and boys,MENBOYS,TRUE,34370,592.3621181262729,42142.114460285135,1.4056297974429282,1.8221409301712261
1996,families_kids,"Families with children (04 + 09, CU-weighted)",F1,19,Apparel,Apparel: women and girls,WMNSGRLS,TRUE,34370,928.2985743380856,42142.114460285135,2.202781199346125,2.8555013495316897
1996,families_kids,"Families with children (04 + 09, CU-weighted)",F1,20,Apparel,Apparel: children under 2,INFANT,TRUE,34370,152.30386965376783,42142.114460285135,0.3614053817762265,0.46849571609580104
1996,families_kids,"Families with children (04 + 09, CU-weighted)",F1,21,Apparel,Footwear,FOOTWEAR,TRUE,34370,419.19022403258657,42142.114460285135,0.9947061968796862,1.2894539359699548
1996,families_kids,"Families with children (04 + 09, CU-weighted)",F1,22,Apparel,Other apparel products and services,OTHAPPRL,TRUE,34370,286.3686354378819,42142.114460285135,0.6795307713089637,0.8808868693345694
1996,families_kids,"Families with children (04 + 09, CU-weighted)",F1,23,Transport,Vehicle purchases (net outlay),VEHPURCH,PARTIAL,34370,3736.07250509165,42142.114460285135,8.865413026706424,11.492380119019808
1996,families_kids,"Families with children (04 + 09, CU-weighted)",F1,24,Transport,Gasoline and other fuels,GASFUEL,TRUE,34370,1413.9291242362526,42142.114460285135,3.355145185153783,4.349329659670827
1996,families_kids,"Families with children (04 + 09, CU-weighted)",F1,25,Transport,Other vehicle expenses,VEHOTHXP,PARTIAL,34370,2597.8582484725052,42142.114460285135,6.16451804031033,7.99116570839801
1996,families_kids,"Families with children (04 + 09, CU-weighted)",F1,26,Transport,Public and other transportation,PUBTRANS,TRUE,34370,421.928716904277,42142.114460285135,1.0012044300764833,1.2978777021018493
1996,families_kids,"Families with children (04 + 09, CU-weighted)",F1,27,Health,Health insurance,HLTHINSR,PARTIAL,34370,873.528716904277,42142.114460285135,2.072816535410185,2.6870260268938035
1996,families_kids,"Families with children (04 + 09, CU-weighted)",F1,28,Health,Medical services,MEDSERVS,TRUE,34370,705.7083503054989,42142.114460285135,1.6745916984553795,2.170800647959649
1996,families_kids,"Families with children (04 + 09, CU-weighted)",F1,29,Health,Drugs,DRUGS,TRUE,34370,258.03706720977596,42142.114460285135,0.6123021365075332,0.793737288858922
1996,families_kids,"Families with children (04 + 09, CU-weighted)",F1,30,Health,Medical supplies,MEDSUPPL,TRUE,34370,101.96700610997964,42142.114460285135,0.24195987177167788,0.31365654499940027
1996,families_kids,"Families with children (04 + 09, CU-weighted)",F1,31,Entertainment,Fees and admissions,FEESADM,TRUE,34370,604.2366598778004,42142.114460285135,1.4338071727445831,1.8586677233107447
1996,families_kids,"Families with children (04 + 09, CU-weighted)",F1,32,Entertainment,Audio and visual equipment and services,TVAUDIO,TRUE,34370,704.7319755600814,42142.114460285135,1.6722748361955668,2.167797261462825
1996,families_kids,"Families with children (04 + 09, CU-weighted)",F1,33,Entertainment,"Pets, toys, hobbies, and playground equipment",PETSPLAY,TRUE,34370,411.77026476578413,42142.114460285135,0.9770992035860891,1.2666297021668036
1996,families_kids,"Families with children (04 + 09, CU-weighted)",F1,34,Entertainment,"Other entertainment supplies, equipment, services",ENTEROTH,TRUE,34370,526.8126272912424,42142.114460285135,1.2500858916030717,1.6205068172738653
1996,families_kids,"Families with children (04 + 09, CU-weighted)",F1,35,Personal care,Personal care products and services,PERSCARE,TRUE,34370,651.058248472505,42142.114460285135,1.5449112053598175,2.002693700636768
1996,families_kids,"Families with children (04 + 09, CU-weighted)",F1,36,Reading,Reading,READING,TRUE,34370,168.50468431771895,42142.114460285135,0.3998486703283916,0.5183303807341816
1996,families_kids,"Families with children (04 + 09, CU-weighted)",F1,37,Education,Education,EDUCATN,PARTIAL,34370,751.3450101832993,42142.114460285135,1.782883986258851,2.3111817144307443
1996,families_kids,"Families with children (04 + 09, CU-weighted)",F1,38,Tobacco,Tobacco products and smoking supplies,TOBACCO,TRUE,34370,275.2602851323829,42142.114460285135,0.6531715094452346,0.8467169264247241
1996,families_kids,"Families with children (04 + 09, CU-weighted)",F1,39,Miscellaneous,Miscellaneous,MISC,PARTIAL,34370,846.6725050916497,42142.114460285135,2.0090888080368074,2.604414730060834
1996,families_kids,"Families with children (04 + 09, CU-weighted)",F1,40,Out of scope,Cash contributions,CASHCONT,FALSE,34370,954.457433808554,42142.114460285135,2.2648541631864196,NA
1996,families_kids,"Families with children (04 + 09, CU-weighted)",F1,41,Out of scope,Personal insurance and pensions,INSPENSN,FALSE,34370,4178.472097759674,42142.114460285135,9.915193272272752,NA
1996,married_kids,Married couple with children,04,01,Food,Food at home,FOODHOME,TRUE,27832,4097,46180,8.871805976613253,11.6776878349105
1996,married_kids,Married couple with children,04,02,Food,Food away from home,FOODAWAY,TRUE,27832,2465,46180,5.337808575140754,7.025994755444077
1996,married_kids,Married couple with children,04,03,Alcohol,Alcoholic beverages,ALCBEVG,TRUE,27832,308,46180,0.6669553919445648,0.8778930566640064
1996,married_kids,Married couple with children,04,04,Housing,Owned dwellings: mortgage interest and charges,OWNMORTG,FALSE,27832,3860,46180,8.358596795149415,NA
1996,married_kids,Married couple with children,04,05,Housing,Owned dwellings: property taxes,220211,FALSE,27832,1330,46180,2.8800346470333476,NA
1996,married_kids,Married couple with children,04,06,Housing,"Owned dwellings: maintenance, repairs, insurance",OWNEXPEN,PARTIAL,27832,822,46180,1.779991338241663,2.342948352525368
1996,married_kids,Married couple with children,04,07,Housing,Rented dwellings,RNTDWELL,TRUE,27832,1478,46180,3.2005197055002164,4.21274655113442
1996,married_kids,Married couple with children,04,08,Housing,Other lodging,OTHLODGE,TRUE,27832,519,46180,1.1238631442182763,1.4793068065214914
1996,married_kids,Married couple with children,04,09,Utilities,Natural gas,NATRLGAS,TRUE,27832,365,46180,0.7903854482459939,1.040360278189488
1996,married_kids,Married couple with children,04,10,Utilities,Electricity,ELECTRIC,TRUE,27832,1173,46180,2.5400606323083585,3.343404400866492
1996,married_kids,Married couple with children,04,11,Utilities,Fuel oil and other fuels,OTHRFUEL,TRUE,27832,144,46180,0.3118233001299264,0.41044350701174326
1996,married_kids,Married couple with children,04,12,Utilities,Telephone services,PHONE,TRUE,27832,915,46180,1.981377219575574,2.608026450803785
1996,married_kids,Married couple with children,04,13,Utilities,Water and other public services,WATER,TRUE,27832,365,46180,0.7903854482459939,1.040360278189488
1996,married_kids,Married couple with children,04,14,Household ops,Personal services (childcare proxy),HHPERSRV,TRUE,27832,604,46180,1.3079255088783024,1.721582487743701
1996,married_kids,Married couple with children,04,15,Household ops,Other household expenses,HHOTHXPN,TRUE,27832,297,46180,0.6431355565179732,0.8465397332117205
1996,married_kids,Married couple with children,04,16,Household ops,Housekeeping supplies,HKPGSUPP,TRUE,27832,633,46180,1.3707232568211347,1.8042412495724547
1996,married_kids,Married couple with children,04,17,Household ops,Household furnishings and equipment,HHFURNSH,TRUE,27832,1751,46180,3.791684711996535,4.990879033177517
1996,married_kids,Married couple with children,04,18,Apparel,Apparel: men and boys,MENBOYS,TRUE,27832,650,46180,1.40753572975314,1.8526963858168966
1996,married_kids,Married couple with children,04,19,Apparel,Apparel: women and girls,WMNSGRLS,TRUE,27832,938,46180,2.0311823300129928,2.6735833998403833
1996,married_kids,Married couple with children,04,20,Apparel,Apparel: children under 2,INFANT,TRUE,27832,166,46180,0.3594629709831096,0.47315015391631515
1996,married_kids,Married couple with children,04,21,Apparel,Footwear,FOOTWEAR,TRUE,27832,419,46180,0.9073191857947164,1.194276593318892
1996,married_kids,Married couple with children,04,22,Apparel,Other apparel products and services,OTHAPPRL,TRUE,27832,313,46180,0.6777825898657427,0.8921445673241364
1996,married_kids,Married couple with children,04,23,Transport,Vehicle purchases (net outlay),VEHPURCH,PARTIAL,27832,4150,46180,8.98657427457774,11.828753847907878
1996,married_kids,Married couple with children,04,24,Transport,Gasoline and other fuels,GASFUEL,TRUE,27832,1576,46180,3.4127327847553053,4.492076160072968
1996,married_kids,Married couple with children,04,25,Transport,Other vehicle expenses,VEHOTHXP,PARTIAL,27832,2922,46180,6.327414465136423,8.328582829779956
1996,married_kids,Married couple with children,04,26,Transport,Public and other transportation,PUBTRANS,TRUE,27832,440,46180,0.9527934170636639,1.2541329380914377
1996,married_kids,Married couple with children,04,27,Health,Health insurance,HLTHINSR,PARTIAL,27832,985,46180,2.132957990472066,2.8075476000456048
1996,married_kids,Married couple with children,04,28,Health,Medical services,MEDSERVS,TRUE,27832,809,46180,1.7518406236466002,2.3058944248090296
1996,married_kids,Married couple with children,04,29,Health,Drugs,DRUGS,TRUE,27832,286,46180,0.6193157210913816,0.8151864097594345
1996,married_kids,Married couple with children,04,30,Health,Medical supplies,MEDSUPPL,TRUE,27832,113,46180,0.24469467301862277,0.3220841409189374
1996,married_kids,Married couple with children,04,31,Entertainment,Fees and admissions,FEESADM,TRUE,27832,675,46180,1.4616717193590298,1.9239539391175464
1996,married_kids,Married couple with children,04,32,Entertainment,Audio and visual equipment and services,TVAUDIO,TRUE,27832,754,46180,1.6327414465136423,2.1491278075476
1996,married_kids,Married couple with children,04,33,Entertainment,"Pets, toys, hobbies, and playground equipment",PETSPLAY,TRUE,27832,454,46180,0.9831095712429623,1.2940371679398017
1996,married_kids,Married couple with children,04,34,Entertainment,"Other entertainment supplies, equipment, services",ENTEROTH,TRUE,27832,601,46180,1.3014291901255954,1.713031581347623
1996,married_kids,Married couple with children,04,35,Personal care,Personal care products and services,PERSCARE,TRUE,27832,695,46180,1.504980511043742,1.9809599817580663
1996,married_kids,Married couple with children,04,36,Reading,Reading,READING,TRUE,27832,190,46180,0.411433521004764,0.541557405084939
1996,married_kids,Married couple with children,04,37,Education,Education,EDUCATN,PARTIAL,27832,832,46180,1.801645734084019,2.3714513738456278
1996,married_kids,Married couple with children,04,38,Tobacco,Tobacco products and smoking supplies,TOBACCO,TRUE,27832,292,46180,0.6323083585967951,0.8322882225515905
1996,married_kids,Married couple with children,04,39,Miscellaneous,Miscellaneous,MISC,PARTIAL,27832,887,46180,1.920744911216977,2.5282179911070575
1996,married_kids,Married couple with children,04,40,Out of scope,Cash contributions,CASHCONT,FALSE,27832,1084,46180,2.3473365093113903,NA
1996,married_kids,Married couple with children,04,41,Out of scope,Personal insurance and pensions,INSPENSN,FALSE,27832,4822,46180,10.441749675184063,NA
1996,married_nokids,Married couple only,03,01,Food,Food at home,FOODHOME,TRUE,22717,2856,38277,7.461399796222275,9.575859178541492
1996,married_nokids,Married couple only,03,02,Food,Food away from home,FOODAWAY,TRUE,22717,2052,38277,5.360921702327769,6.880134115674769
1996,married_nokids,Married couple only,03,03,Alcohol,Alcoholic beverages,ALCBEVG,TRUE,22717,372,38277,0.9718629986676072,1.2472757753562447
1996,married_nokids,Married couple only,03,04,Housing,Owned dwellings: mortgage interest and charges,OWNMORTG,FALSE,22717,2036,38277,5.319121143245291,NA
1996,married_nokids,Married couple only,03,05,Housing,Owned dwellings: property taxes,220211,FALSE,22717,1283,38277,3.3518823314261827,NA
1996,married_nokids,Married couple only,03,06,Housing,"Owned dwellings: maintenance, repairs, insurance",OWNEXPEN,PARTIAL,22717,1084,38277,2.831987877837866,3.6345347862531434
1996,married_nokids,Married couple only,03,07,Housing,Rented dwellings,RNTDWELL,TRUE,22717,1146,38277,2.9939650442824672,3.842414082145851
1996,married_nokids,Married couple only,03,08,Housing,Other lodging,OTHLODGE,TRUE,22717,656,38277,1.7138229223815868,2.1994970662196143
1996,married_nokids,Married couple only,03,09,Utilities,Natural gas,NATRLGAS,TRUE,22717,314,38277,0.8203359719936254,1.0528080469404861
1996,married_nokids,Married couple only,03,10,Utilities,Electricity,ELECTRIC,TRUE,22717,1015,38277,2.6517229667946807,3.4031852472757755
1996,married_nokids,Married couple only,03,11,Utilities,Fuel oil and other fuels,OTHRFUEL,TRUE,22717,140,38277,0.3657548919716801,0.4694048616932104
1996,married_nokids,Married couple only,03,12,Utilities,Telephone services,PHONE,TRUE,22717,777,38277,2.0299396504428247,2.6051969823973176
1996,married_nokids,Married couple only,03,13,Utilities,Water and other public services,WATER,TRUE,22717,310,38277,0.809885832223006,1.0393964794635373
1996,married_nokids,Married couple only,03,14,Household ops,Personal services (childcare proxy),HHPERSRV,TRUE,22717,52,38277,0.13585181701805263,0.17435037720033528
1996,married_nokids,Married couple only,03,15,Household ops,Other household expenses,HHOTHXPN,TRUE,22717,399,38277,1.0424014421192884,1.3378038558256495
1996,married_nokids,Married couple only,03,16,Household ops,Housekeeping supplies,HKPGSUPP,TRUE,22717,572,38277,1.4943699871985787,1.9178541492036882
1996,married_nokids,Married couple only,03,17,Household ops,Household furnishings and equipment,HHFURNSH,TRUE,22717,1839,38277,4.8044517595422835,6.165968147527242
1996,married_nokids,Married couple only,03,18,Apparel,Apparel: men and boys,MENBOYS,TRUE,22717,441,38277,1.1521279097107924,1.4786253143336128
1996,married_nokids,Married couple only,03,19,Apparel,Apparel: women and girls,WMNSGRLS,TRUE,22717,644,38277,1.6824725030697285,2.159262363788768
1996,married_nokids,Married couple only,03,20,Apparel,Apparel: children under 2,INFANT,TRUE,22717,41,38277,0.10711393264884918,0.1374685666387259
1996,married_nokids,Married couple only,03,21,Apparel,Footwear,FOOTWEAR,TRUE,22717,218,38277,0.569532617498759,0.7309304274937133
1996,married_nokids,Married couple only,03,22,Apparel,Other apparel products and services,OTHAPPRL,TRUE,22717,244,38277,0.6374585260077854,0.818105616093881
1996,married_nokids,Married couple only,03,23,Transport,Vehicle purchases (net outlay),VEHPURCH,PARTIAL,22717,3161,38277,8.258222953732005,10.598491198658843
1996,married_nokids,Married couple only,03,24,Transport,Gasoline and other fuels,GASFUEL,TRUE,22717,1179,38277,3.0801786973900778,3.953059513830679
1996,married_nokids,Married couple only,03,25,Transport,Other vehicle expenses,VEHOTHXP,PARTIAL,22717,2421,38277,6.324947096167411,8.117351215423303
1996,married_nokids,Married couple only,03,26,Transport,Public and other transportation,PUBTRANS,TRUE,22717,628,38277,1.6406719439872508,2.1056160938809723
1996,married_nokids,Married couple only,03,27,Health,Health insurance,HLTHINSR,PARTIAL,22717,1225,38277,3.200355304752201,4.107292539815591
1996,married_nokids,Married couple only,03,28,Health,Medical services,MEDSERVS,TRUE,22717,673,38277,1.7582360164067194,2.256496227996647
1996,married_nokids,Married couple only,03,29,Health,Drugs,DRUGS,TRUE,22717,486,38277,1.269691982130261,1.6295054484492875
1996,married_nokids,Married couple only,03,30,Health,Medical supplies,MEDSUPPL,TRUE,22717,122,38277,0.3187292630038927,0.4090528080469405
1996,married_nokids,Married couple only,03,31,Entertainment,Fees and admissions,FEESADM,TRUE,22717,583,38277,1.5231078715677822,1.9547359597652976
1996,married_nokids,Married couple only,03,32,Entertainment,Audio and visual equipment and services,TVAUDIO,TRUE,22717,574,38277,1.4995950570838885,1.9245599329421625
1996,married_nokids,Married couple only,03,33,Entertainment,"Pets, toys, hobbies, and playground equipment",PETSPLAY,TRUE,22717,439,38277,1.1469028398254826,1.4719195305951382
1996,married_nokids,Married couple only,03,34,Entertainment,"Other entertainment supplies, equipment, services",ENTEROTH,TRUE,22717,659,38277,1.7216605272095513,2.209555741827326
1996,married_nokids,Married couple only,03,35,Personal care,Personal care products and services,PERSCARE,TRUE,22717,581,38277,1.5178828016824726,1.948030176026823
1996,married_nokids,Married couple only,03,36,Reading,Reading,READING,TRUE,22717,220,38277,0.5747576873840687,0.7376362112321878
1996,married_nokids,Married couple only,03,37,Education,Education,EDUCATN,PARTIAL,22717,411,38277,1.0737518614311465,1.3780385582564962
1996,married_nokids,Married couple only,03,38,Tobacco,Tobacco products and smoking supplies,TOBACCO,TRUE,22717,236,38277,0.6165582464665464,0.7912824811399832
1996,married_nokids,Married couple only,03,39,Miscellaneous,Miscellaneous,MISC,PARTIAL,22717,1054,38277,2.75361182955822,3.5339480301760267
1996,married_nokids,Married couple only,03,40,Out of scope,Cash contributions,CASHCONT,FALSE,22717,1472,38277,3.845651435587951,NA
1996,married_nokids,Married couple only,03,41,Out of scope,Personal insurance and pensions,INSPENSN,FALSE,22717,3661,38277,9.564490425059436,NA
1996,single_other,Single person and other CUs,10,01,Food,Food at home,FOODHOME,TRUE,42994,1877,23264,8.068259972489683,9.771970012494794
1996,single_other,Single person and other CUs,10,02,Food,Food away from home,FOODAWAY,TRUE,42994,1270,23264,5.459078404401651,6.6118284048313205
1996,single_other,Single person and other CUs,10,03,Alcohol,Alcoholic beverages,ALCBEVG,TRUE,42994,302,23264,1.2981430536451168,1.5722615576842982
1996,single_other,Single person and other CUs,10,04,Housing,Owned dwellings: mortgage interest and charges,OWNMORTG,FALSE,42994,1060,23264,4.5563961485557085,NA
1996,single_other,Single person and other CUs,10,05,Housing,Owned dwellings: property taxes,220211,FALSE,42994,566,23264,2.4329436038514443,NA
1996,single_other,Single person and other CUs,10,06,Housing,"Owned dwellings: maintenance, repairs, insurance",OWNEXPEN,PARTIAL,42994,525,23264,2.2567056396148555,2.7332361516034984
1996,single_other,Single person and other CUs,10,07,Housing,Rented dwellings,RNTDWELL,TRUE,42994,2355,23264,10.122936726272352,12.260516451478551
1996,single_other,Single person and other CUs,10,08,Housing,Other lodging,OTHLODGE,TRUE,42994,248,23264,1.0660247592847318,1.2911286963765098
1996,single_other,Single person and other CUs,10,09,Utilities,Natural gas,NATRLGAS,TRUE,42994,230,23264,0.9886519944979367,1.197417742607247
1996,single_other,Single person and other CUs,10,10,Utilities,Electricity,ELECTRIC,TRUE,42994,658,23264,2.828404401650619,3.425655976676385
1996,single_other,Single person and other CUs,10,11,Utilities,Fuel oil and other fuels,OTHRFUEL,TRUE,42994,73,23264,0.31378954607977994,0.3800499791753436
1996,single_other,Single person and other CUs,10,12,Utilities,Telephone services,PHONE,TRUE,42994,651,23264,2.7983149931224207,3.389212827988338
1996,single_other,Single person and other CUs,10,13,Utilities,Water and other public services,WATER,TRUE,42994,177,23264,0.7608321870701513,0.921491045397751
1996,single_other,Single person and other CUs,10,14,Household ops,Personal services (childcare proxy),HHPERSRV,TRUE,42994,97,23264,0.4169532324621733,0.5049979175343606
1996,single_other,Single person and other CUs,10,15,Household ops,Other household expenses,HHOTHXPN,TRUE,42994,196,23264,0.842503438789546,1.0204081632653061
1996,single_other,Single person and other CUs,10,16,Household ops,Housekeeping supplies,HKPGSUPP,TRUE,42994,266,23264,1.1433975240715268,1.3848396501457727
1996,single_other,Single person and other CUs,10,17,Household ops,Household furnishings and equipment,HHFURNSH,TRUE,42994,825,23264,3.546251719394773,4.295085381091212
1996,single_other,Single person and other CUs,10,18,Apparel,Apparel: men and boys,MENBOYS,TRUE,42994,229,23264,0.984353507565337,1.1922115785089547
1996,single_other,Single person and other CUs,10,19,Apparel,Apparel: women and girls,WMNSGRLS,TRUE,42994,514,23264,2.2094222833562585,2.6759683465222825
1996,single_other,Single person and other CUs,10,20,Apparel,Apparel: children under 2,INFANT,TRUE,42994,28,23264,0.1203576341127923,0.1457725947521866
1996,single_other,Single person and other CUs,10,21,Apparel,Footwear,FOOTWEAR,TRUE,42994,205,23264,0.8811898211829436,1.0672636401499376
1996,single_other,Single person and other CUs,10,22,Apparel,Other apparel products and services,OTHAPPRL,TRUE,42994,155,23264,0.6662654745529574,0.8069554352353187
1996,single_other,Single person and other CUs,10,23,Transport,Vehicle purchases (net outlay),VEHPURCH,PARTIAL,42994,1732,23264,7.444979367262723,9.0170762182424
1996,single_other,Single person and other CUs,10,24,Transport,Gasoline and other fuels,GASFUEL,TRUE,42994,714,23264,3.0691196698762035,3.717201166180758
1996,single_other,Single person and other CUs,10,25,Transport,Other vehicle expenses,VEHOTHXP,PARTIAL,42994,1356,23264,5.828748280605227,7.059558517284465
1996,single_other,Single person and other CUs,10,26,Transport,Public and other transportation,PUBTRANS,TRUE,42994,320,23264,1.375515818431912,1.665972511453561
1996,single_other,Single person and other CUs,10,27,Health,Health insurance,HLTHINSR,PARTIAL,42994,563,23264,2.420048143053645,2.931070387338609
